video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
Fc1fLEk_Kr0,codebasics,Python Tutorial - 21. Iterators,"Video without background music: https://youtu.be/ffFRuB03qLE

In this python tutorial, we will get a basic understanding of “Iterators”, how to create own Iterators using class, use of Iterators through examples, what are reversed Iterators, how to implement own Iterators class and what is Iter method.

Topics that are covered in this Python Video:
0:00 what is Iterators?
0:52 How for loop works internally 
3:15 Examples of Iterators
3:48 reversed Iterators
4:46 Implement own Iterators class 
6:00 Define iter method 

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Code used in this tutorial: https://github.com/codebasics/py/blob/master/Basics/21_iterators.py

Next Video: 
Python Tutorial - 22. Generators: https://www.youtube.com/watch?v=lJUZc3OhU7A&list=PLeo1K3hjS3usILfyvQlvUBokXkHPSve6S&index=24

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['python iterators', 'python iterators and generators', 'python iterator tutorial', 'iterator python', 'python next', 'python __iter__', 'what is iterator', 'what is iterator in python', 'python tutorial using pycharm', 'python tutorial', 'tutorial python 3.5', 'tutorial python 3', 'python for beginners', 'learn python programming', 'python beginner tutorial', 'python programming tutorial', 'python tutorial for beginners', 'python coding tutorial', 'python programming for beginners']",2016-04-23T17:16:05Z,49840,438,,42,PT13M10S,hd,false
xiNbGFf_kD0,codebasics,Python Tutorial - 20. Raise Exception And Finally,"Video without background music: https://youtu.be/WIqX3kDxDKE

In today’s python session we will talk about raise exception and finally. We will talk about how to raise “standard exceptions”, how to raise “user define exception”, how to use “finally statement” in exception, how to create a class for exception, how to derive a class from another class, what is exception and how to declare finally statement and use it.

Topics that are covered in this Python Video:
0:00 Introduction 
0:26 how to Raise standard Exception
2:03 Raise user define Exception
2:33 Create a class for exception 
2:45 Derived class from another class 
6:22 How to declare finally statement and use it 

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Next Video: 
Python Tutorial - 21. Iterators: https://www.youtube.com/watch?v=Fc1fLEk_Kr0&list=PLeo1K3hjS3usILfyvQlvUBokXkHPSve6S&index=23

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['python raise', 'python raise exception', 'python raise exception tutorial', 'python 3 raise exception', 'raise exception python', 'raise exception in python', 'object oriented programming in python', 'object oriented programming concepts in python', 'object oriented programming python', 'object oriented programming python tutorial', 'python finally', 'exception class python', 'python tutorial for beginners', 'python tutorial using pycharm', 'tutorial python 3', 'python for beginners']",2016-04-19T01:50:39Z,34081,222,,24,PT10M21S,hd,false
4CyTWTFn6JY,codebasics,Python Tutorial  - 19. Multiple Inheritance,"Video without background music: https://youtu.be/ttMX3Ns_0oY

This python tutorial help us to gain insights of multiple inheritances. Derivation of a class from more than one base class in python language is called as multiple inheritances. Create your own classes with the help of multiple inheritances in Python with this tutorial.

Topics that are covered in this Python Video:
0:00 Introduction 
3:35 Inherit class from two different classes

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Code used in this tutorial: https://github.com/codebasics/py/blob/master/Basics/19_multiple_inheritance.py

Next Video: 
Python Tutorial - 20. Raise Exception And Finally: https://www.youtube.com/watch?v=xiNbGFf_kD0&list=PLeo1K3hjS3usILfyvQlvUBokXkHPSve6S&index=22

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['python multiple inheritance', 'python multiple inheritance tutorial', 'python 3 multiple inheritance', 'multiple inheritance python', 'multiple inheritance in python', 'derived class in python', 'object oriented programming in python', 'object oriented programming concepts in python', 'object oriented programming python', 'object oriented programming python tutorial', 'python tutorial using pycharm', 'python tutorial', 'python for beginners', 'python beginner tutorial', 'python tutorial for beginners']",2016-04-09T13:45:23Z,26213,234,,17,PT4M30S,hd,false
Bar-EdLLV60,codebasics,Julia Tutorial - 10. Exception Handling,"Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Website: http://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['julia exception handling', 'julia exception', 'exception in julia', 'exception handling in julia', 'julia try catch', 'try catch julia', 'julia tutorial', 'julia for beginners', 'learn julia', 'learn julia programming', 'julia beginner tutorial', 'julia programming tutorial', 'julia tutorial for beginners', 'julia coding tutorial', 'julia programming for beginners', 'tutorial julia', 'isa Julia', 'julia exceptions']",2016-04-03T22:49:39Z,3865,38,,10,PT7M8S,hd,false
I3oDtQ-fdGo,codebasics,Julia Tutorial - 9. Tasks (a.k.a. Generators or Coroutines),"Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Website: http://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['julia programming language', 'julia programming language tutorial', 'julia tutorial', 'julia programming tutorial', 'julia coding tutorial julia tasks tutorial', 'julia coroutines tutorial', 'julia generators tutorial', 'tasks in julia', 'generators in julia', 'coroutines in julia', 'produce consume julia', 'produce consume tutorial julia', 'julia produce consume tutorial']",2016-04-03T20:32:51Z,5887,50,,9,PT8M19S,hd,false
bij66_Jtoqs,codebasics,Python Tutorial - 12.1 - Install Python Module (using pip),"This python tutorial will teach us about how to install “python modules” on windows and how to install packages using pip. 

Video without background music: https://youtu.be/7snh_1Hf_TI

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Next Video: 
Python Tutorial - 13. Reading/Writing Files: https://www.youtube.com/watch?v=YgI94IRXySk&list=PLeo1K3hjS3usILfyvQlvUBokXkHPSve6S&index=15

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['python install module', 'pip install module', 'how to install python module', 'install python module windows', 'pip python', 'pip python windows', 'python pip install', 'using pip python', 'python pip tutorial', 'python pip windows', 'python module install', 'tutorial python 3', 'python for beginners', 'learn python', 'learn python programming', 'python tutorial for beginners', 'python coding tutorial', 'python programming for beginners']",2016-04-01T03:16:23Z,76910,694,,59,PT3M14S,hd,false
8j9jpHkE-4U,codebasics,Julia Tutorial - 8. begin and (;) Compound Expressions,"Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Website: http://codebasicshub.com/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['julia programming language', 'julia programming language tutorial', 'julia tutorial', 'julia programming tutorial', 'julia coding tutorial julia begin tutorial', 'julia compound expressions', 'compund expressions in julia', 'julia compound expressions tutorial', 'begin in julia']",2016-03-28T02:41:41Z,4112,22,,1,PT2M48S,hd,false
KdIyRbixrYE,codebasics,Python Tutorial  - 18. Inheritance,"Video without background music: https://youtu.be/Z7D9yv21tig

In today’s python tutorial we will discuss “inheritance”. The video will give insights regarding what is an inheritance, how to implement inheritance in python, how to derive a class from another class, how to create objects of class and the benefits of inheritance.

Topics that are covered in this Python Video:
0:00 Introduction 
0:13 what is Inheritance
2:05 Implement Inheritance in python
3:01 derive a class from another class 
5:29 create objects of class 
9:50 benefits of inheritance (code reuse, extensibility, readability )

Code used in this tutorial: https://github.com/codebasics/py/blob/master/Basics/18_inheritance.py

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Next Video: 
Python Tutorial - 19. Multiple Inheritance: https://www.youtube.com/watch?v=4CyTWTFn6JY&list=PLeo1K3hjS3usILfyvQlvUBokXkHPSve6S&index=21

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['python inheritance', 'python inheritance tutorial', 'python class inheritance', 'python 3 inheritance', 'inheritance python', 'inheritance in python', 'derived class in python', 'isinstance python', 'issubclass python', 'object oriented programming in python', 'object oriented programming concepts in python', 'object oriented programming python', 'object oriented programming python tutorial']",2016-03-27T21:50:47Z,44445,462,,58,PT13M36S,hd,false
RJe3D6_dKv0,codebasics,Julia Tutorial - 7. For While Loop,"Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Website: http://codebasicshub.com/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['julia programming language', 'julia programming language tutorial', 'julia tutorial', 'julia programming tutorial', 'julia coding tutorial julia for loop', 'julia for tutorial', 'for in julia', 'julia while loop', 'for julia', 'julia continue', 'julia break', 'break julia', 'continue julia', 'julia break continue']",2016-03-22T02:56:57Z,6786,43,,4,PT7M27S,hd,false
iHqWIDAjrG8,codebasics,Julia Tutorial - 6. If Statement and Ternary Operator,"Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Website: http://codebasicshub.com/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['julia programming language', 'julia programming language tutorial', 'julia tutorial', 'julia programming tutorial', 'julia coding tutorial julia if tutorial', 'if in julia', 'julia ternary operator', 'julia ternary operator tutorial', 'if else julia', 'if elseif if julia']",2016-03-20T21:00:57Z,4888,30,,1,PT4M18S,hd,false
jHooi6KKrj0,codebasics,Julia Tutorial - 5. Functions,"Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Website: http://codebasicshub.com/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['julia programming language', 'julia programming language tutorial', 'julia tutorial', 'julia programming tutorial', 'julia coding tutorial julia functions tutorial', 'julia function tutorial', 'functions in julia', 'function in julia', 'functions in julia programming language', 'julia keyword arguments', 'julia optional arguments', 'julia return multiple values', 'julia map function']",2016-03-20T18:21:52Z,8969,73,,9,PT14M19S,hd,false
mrhccLHtyN4,codebasics,Python Tutorial -  17. Class and Objects,"Video without background music: https://youtu.be/6XWeeEg6d3s

This video python tutorial will explain about “class” and “objects”. It has covered what is a class, how to create a class in python, how to create a method in the class and how to create an instance of a class.

Topics that are covered in this Python Video:
0:00 Introduction 
0:11 what is a class
2:45 create a class in python
4:36 create method in class 
6:21 create an instance of a class 

Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.

Code used in this tutorial: https://github.com/codebasics/py/blob/master/Basics/17_class.py

Next Video: 
Python Tutorial - 18. Inheritance: https://www.youtube.com/watch?v=KdIyRbixrYE&list=PLeo1K3hjS3usILfyvQlvUBokXkHPSve6S&index=20

Website: https://codebasics.io/
Facebook: https://www.facebook.com/codebasicshub
Twitter: https://twitter.com/codebasicshub","['class in python', 'python classes', 'python classes and objects tutorial', 'python class tutorial', 'python object oriented programming', 'python object oriented programming tutorial', 'classes and objects in python', 'what is class in python', 'python tutorial', 'tutorial python 3', 'python beginner tutorial', 'python tutorial for beginners', 'python classes explained', 'python classes for beginners', 'python objects', 'python 3 object oriented programming']",2016-03-13T22:30:29Z,149191,1918,,135,PT9M17S,hd,false
